generation,bestCost,elapsedTime,feasability
333,0.0,2.638761689000603,432
334,0.0,2.6466103849998035,463
335,0.0,2.6545513669989305,568
336,0.0,2.6623350079989905,526
337,0.0,2.6702795599994715,503
338,0.0,2.678198555000563,475
339,0.0,2.686186958999315,476
340,0.0,2.6941628099993977,491
341,0.0,2.7026836949989956,446
342,0.0,2.7106577060003474,461
343,0.0,2.7188461429996096,427
344,0.0,2.727239870999256,433
345,0.0,2.7352677079998102,418
346,0.0,2.7431486749992473,456
347,0.0,2.751043543999913,352
348,0.0,2.758943675999035,403
349,0.0,2.7668739549990278,465
350,0.0,2.7747902760002034,460
351,0.0,2.782721706000302,473
352,0.0,2.790594885998871,403
353,0.0,2.7984612050004216,441
354,0.0,2.806333665999773,409
355,0.0,2.814220285999909,415
356,0.0,2.8220750170003157,397
357,0.0,2.8299946229999478,459
358,0.0,2.837809718999779,430
359,0.0,2.8457305199990515,443
360,0.0,2.8535702869994566,385
361,0.0,2.8614847810003994,382
362,0.0,2.869378297998992,423
363,0.0,2.877306929000042,428
364,0.0,2.885139194999283,425
365,0.0,2.893126626000594,350
366,0.0,2.9009200309992593,386
367,0.0,2.908861634999994,416
368,0.0,2.91675852499975,383
369,0.0,2.9245894489995408,389
370,0.0,2.9324942189996364,434
371,0.0,2.9412654530005966,419
372,0.0,2.949033550999957,428
373,0.0,2.9568913339990104,422
374,0.0,2.9647342070002196,396
375,0.0,2.972683865998988,400
376,0.0,2.9805441409989726,424
377,0.0,2.988498892998905,464
378,0.0,2.99655258599887,397
379,0.0,3.0044805929992435,411
380,0.0,3.0125311390002025,377
381,0.0,3.02052180300052,379
382,0.0,3.028561560000526,404
383,0.0,3.0367942259999836,391
384,0.0,3.04470398400008,367
385,0.0,3.052674680999189,453
386,0.0,3.0606214979998185,382
387,0.0,3.068647918998977,423
388,0.0,3.0766167549991223,362
389,0.0,3.0845985129999463,362
390,0.0,3.09251995699924,325
391,0.0,3.1005260509991786,370
392,0.0,3.1084354809991055,400
393,0.0,3.1163817790002213,379
394,0.0,3.1242839730002743,373
395,0.0,3.1322796770000423,405
396,0.0,3.1402423750005255,351
397,0.0,3.1482911780003633,351
398,0.0,3.1561637119993975,399
399,0.0,3.164153023999461,312
400,0.0,3.1720933849992434,322
401,0.0,3.180047341000318,313
402,0.0,3.1879538889988908,315
403,0.0,3.1958838299997296,377
404,0.0,3.203760262000287,334
405,0.0,3.2117207199989934,298
406,0.0,3.219603733999975,367
407,0.0,3.2276154270002735,316
408,0.0,3.2355205259991635,319
409,0.0,3.24354089299959,359
410,0.0,3.25143159199979,260
411,0.0,3.2594705119990977,359
412,0.0,3.267363408000165,352
413,0.0,3.275351177999255,331
414,0.0,3.283257290999245,317
415,0.0,3.2912734339988674,317
416,0.0,3.2991847789999156,299
417,0.0,3.3071984149992204,366
418,0.0,3.315128377000292,335
419,0.0,3.323102549000396,313
420,0.0,3.3310412480004743,292
421,0.0,3.3389849020004476,259
422,0.0,3.346858175998932,345
423,0.0,3.354871273999379,278
424,0.0,3.3628895370002283,323
425,0.0,3.3709107939994283,321
426,0.0,3.3788564139995287,369
427,0.0,3.386858036999911,293
428,0.0,3.394877833999999,313
429,0.0,3.4029198819989688,312
430,0.0,3.410816583000269,282
431,0.0,3.4188081659995078,312
432,0.0,3.426794711000184,301
433,0.0,3.4348004549992766,315
434,0.0,3.442772004998915,321
435,0.0,3.4508073779998085,299
436,0.0,3.458791046999977,284
437,0.0,3.466819941999347,315
438,0.0,3.474732321999909,324
439,0.0,3.4827702709990263,326
440,0.0,3.4906080109994946,342
441,0.0,3.49861455700011,307
442,0.0,3.506568091999725,320
443,0.0,3.514535746000547,317
444,0.0,3.52248517299995,334
445,0.0,3.5304026150006393,320
446,0.0,3.538356508999641,308
447,0.0,3.5463929479992657,289
448,0.0,3.5543281299997034,302
449,0.0,3.562292599999637,272
450,0.0,3.5702889309995953,273
451,0.0,3.578380904998994,316
452,0.0,3.586301273000572,278
453,0.0,3.594302229999812,303
454,0.0,3.6022882659999595,319
455,0.0,3.610433211999407,280
456,0.0,3.6184805859993503,298
457,0.0,3.6288866180002515,312
458,0.0,3.6376355749998766,322
459,0.0,3.6461229950000416,323
460,0.0,3.6545933409997815,278
461,0.0,3.663007196999388,318
462,0.0,3.6713420300002326,281
463,0.0,3.679191252998862,297
464,0.0,3.68713729800038,264
465,0.0,3.695137684000656,223
466,0.0,3.70321758099999,282
467,0.0,3.7111762539989286,326
468,0.0,3.7191301040002145,286
469,0.0,3.7271008610005083,274
470,0.0,3.7351343299997097,289
471,0.0,3.7430922940002347,311
472,0.0,3.7510991239996656,291
473,0.0,3.7589585360001365,277
474,0.0,3.7669828569996753,286
475,0.0,3.774936011999671,285
476,0.0,3.7829824979999103,292
477,0.0,3.790858816999389,228
478,0.0,3.798830175999683,291
479,0.0,3.806843200000003,271
480,0.0,3.814837437999813,283
481,0.0,3.822840685999836,271
482,0.0,3.8307054769993556,239
483,0.0,3.838661535999563,233
484,0.0,3.846672067000327,256
485,0.0,3.854551385000377,248
486,0.0,3.8624764630003483,271
487,0.0,3.8704141929993057,280
488,0.0,3.8784321820003242,244
489,0.0,3.886433677998866,252
490,0.0,3.8944283799992263,300
491,0.0,3.9023532800001703,257
492,0.0,3.9103664949998347,266
493,0.0,3.9182888720006304,239
494,0.0,3.9263404209996224,257
495,0.0,3.934270043999277,272
496,0.0,3.9422525110003335,258
497,0.0,3.9502191259998654,247
498,0.0,3.958154244999605,256
499,0.0,3.9660490739988745,297
500,0.0,3.974102734999178,219
